,MD (m),Porosidade (frac),Permeab. Long. (mD),Cluster,Cluster 0,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5
48,5101.552,8.926887,6.179051,3,3.785821305355986,0.10268478455282389,3.6052301566187045e-56,96.11149391009118,2.5345397377299553e-15,0.0
49,5101.705,8.760007,6.124021,3,3.3626201599830106,0.08520222050236774,3.2191825253852937e-55,96.55217761951464,7.348430170477231e-15,0.0
50,5101.857,8.240459999999999,5.696034,3,2.2983538890636015,0.04724009564062909,2.0710795238011386e-47,97.65440601529562,1.5723333340809267e-13,0.0
51,5102.009,7.7715309999999995,4.743064,3,1.6621592417899174,0.028565381156795463,1.4341595074922726e-31,98.30927537705143,1.8498729623494957e-12,0.0
52,5102.162,7.563908,6.017359,3,1.699457644687927,0.025820292383188545,4.0677403530196466e-54,98.27472206292221,6.675554553274204e-12,0.0
53,5102.314,8.046305,9.28749,3,5.7852891341671375,0.10087106775083914,9.331105056461867e-137,94.11383979808026,1.7462424453787205e-12,0.0
54,5102.466,8.702534,13.20646,0,55.66069541319825,1.1945058893691793,4.932922523201594e-284,43.14479869743223,3.430120228756293e-13,0.0
55,5102.619,9.235115,16.08657,0,94.9178196061265,2.435627056721772,0.0,2.646553337151723,1.7649859973986898e-14,0.0
56,5102.771,9.559153,19.09361,0,97.20371315731357,2.7527498738035403,0.0,0.04353696888286355,2.1571401815294804e-15,0.0
57,5102.924,9.281349,14.56132,0,86.47264072518004,2.3072230501935937,0.0,11.220136224626353,9.687495187930915e-15,0.0
58,5103.076,8.703294,8.164937,3,5.716974887851232,0.13493827886674514,2.761291656856839e-103,94.148086833282,2.217496217098034e-14,0.0
59,5103.229,7.785393,3.213923,3,1.7386548655682201,0.03131812581570903,3.917776060386221e-12,98.23002700861053,1.6123059127693177e-12,0.0
60,5103.381,6.813973,1.168509,3,1.0599204805438005,0.013106185986682208,45.816348483955345,53.11062484936699,1.471868908936607e-10,0.0
61,5103.533,6.4064,0.7153063,2,0.175937835205713,0.0018268786224620022,91.75588494381512,8.066350342210256,1.4643249287432623e-10,0.0
62,5103.686,7.787623000000001,2.594653,3,1.87353470923279,0.03437327153361543,1.4365960578027466e-06,98.09209058263588,1.6466749235346464e-12,0.0
63,5103.838,9.473248,11.06293,3,34.17864341634363,1.0435306797016568,4.74758859923666e-195,64.7778259039547,6.086306241017635e-16,0.0
64,5103.991,10.35857,23.80725,0,96.37562200398905,3.6243709144961014,0.0,7.0815148441807026e-06,5.430768617998704e-18,0.0
65,5104.143,9.825163,14.59549,0,90.6765735599278,3.0056018316093494,0.0,6.317824608462845,1.4337686923641582e-16,0.0
66,5104.295,7.769302,1.947579,3,2.082885061435476,0.03862286483110249,0.035348164800355804,97.8431439089311,1.9548891173435115e-12,0.0
67,5104.448,6.510959,0.5591885,2,0.12471442701949635,0.0013660376000711053,94.55054554803775,5.323373987276562,6.611899094190398e-11,0.0
68,5104.6,7.049440999999999,0.7299404,2,0.24314620310647242,0.0033918084424036836,89.69900426343999,10.054457725000557,1.0582845968336037e-11,0.0
69,5104.752,8.428036,1.770456,3,2.788087045920983,0.06907901541674555,0.395730387654484,96.74710355100775,4.1464127425259833e-14,0.0
70,5104.905,9.604529000000001,3.701526,3,4.4943074180899,0.17138336533204104,1.6184594958688012e-16,95.33430921657806,1.3163735007673871e-17,0.0
71,5105.057,9.451191,3.51261,3,4.068793682351416,0.14662402903997918,1.6868477557145653e-14,95.78458228860859,3.9992437029554765e-17,0.0
72,5105.21,8.269113,2.279827,3,2.3903339600628004,0.05451930969687206,0.0003861427711818491,97.55476058746903,1.0511730155430449e-13,0.0
73,5105.362,7.9848349999999995,2.591657,3,2.0257676592959006,0.04050779240431271,1.713813359552561e-06,97.93372283448588,5.457283309991695e-13,0.0
74,5105.515,8.257902,3.881605,3,2.0716194104276413,0.04496270788114712,2.172674912953989e-19,97.88341788169109,1.1038392160321e-13,0.0
